date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2020-05-18,21,15,0.0,14.1,5,19,03:54 AM,04:17 PM,05:46 AM,07:52 PM,7,17,18,17,35,11,53,0.0,1011,21,10,230,28,california
2020-05-19,17,10,0.0,14.1,4,11,04:21 AM,05:13 PM,05:45 AM,07:53 PM,1,12,14,12,30,6,45,0.0,1012,17,10,264,25,california
2020-05-20,22,11,0.0,14.1,5,4,04:48 AM,06:09 PM,05:44 AM,07:53 PM,1,16,16,16,17,1,37,0.0,1015,22,10,264,12,california
2020-05-21,26,14,0.0,14.1,6,0,05:18 AM,07:07 PM,05:44 AM,07:54 PM,-1,20,19,20,14,11,27,0.0,1013,26,10,236,10,california
2020-05-22,25,16,0.0,14.1,6,0,05:51 AM,08:06 PM,05:43 AM,07:55 PM,2,20,20,20,31,5,31,0.0,1008,25,10,259,23,california
2020-05-23,24,14,0.0,14.1,6,3,06:28 AM,09:06 PM,05:43 AM,07:56 PM,-3,19,19,19,16,1,25,0.0,1011,24,10,242,11,california
2020-05-24,28,16,0.0,14.1,6,10,07:12 AM,10:04 PM,05:42 AM,07:56 PM,-4,21,21,22,13,3,19,0.0,1011,28,10,243,9,california
2020-05-25,32,19,0.0,14.2,7,17,08:02 AM,11:00 PM,05:42 AM,07:57 PM,-0,25,25,26,13,0,20,0.0,1011,32,10,188,9,california
2020-05-26,35,22,0.0,14.2,8,25,08:59 AM,11:51 PM,05:41 AM,07:58 PM,2,29,29,29,17,0,20,0.0,1011,35,10,236,11,california
2020-05-27,36,24,0.0,14.2,8,32,10:00 AM,No moonset,05:41 AM,07:58 PM,6,28,28,29,23,0,24,0.0,1011,36,10,248,15,california
2020-05-28,37,24,0.0,14.2,8,39,11:05 AM,12:36 AM,05:40 AM,07:59 PM,6,30,30,30,26,0,24,0.0,1011,37,10,222,17,california
2020-05-29,32,22,0.0,14.5,7,47,12:12 PM,01:17 AM,05:40 AM,08:00 PM,6,27,27,27,26,2,29,0.0,1011,32,10,213,19,california
2020-05-30,26,16,0.0,12.4,5,54,01:20 PM,01:54 AM,05:40 AM,08:00 PM,3,21,21,21,39,30,31,0.0,1013,26,10,229,30,california
2020-05-31,29,15,0.0,14.5,6,58,02:27 PM,02:28 AM,05:39 AM,08:01 PM,5,21,21,21,17,10,39,0.0,1011,29,10,238,13,california
2020-06-01,29,18,0.0,13.4,5,71,03:37 PM,03:01 AM,05:39 AM,08:01 PM,4,23,23,23,23,19,32,0.0,1011,29,10,236,17,california
2020-06-02,32,19,0.0,14.5,7,79,04:46 PM,03:35 AM,05:39 AM,08:02 PM,5,25,25,25,13,25,29,0.0,1013,32,10,197,9,california
2020-06-03,35,22,0.0,14.5,6,86,05:57 PM,04:10 AM,05:38 AM,08:03 PM,3,27,27,28,17,13,23,0.1,1012,35,10,236,12,california
2020-06-04,35,24,0.0,14.5,8,94,07:09 PM,04:49 AM,05:38 AM,08:03 PM,3,29,29,29,24,0,20,0.0,1008,35,10,235,17,california
2020-06-05,29,20,0.0,14.5,7,100,08:18 PM,05:34 AM,05:38 AM,08:04 PM,6,25,25,24,33,13,31,0.0,1006,29,10,229,24,california
2020-06-06,24,15,0.0,14.5,6,100,09:23 PM,06:23 AM,05:38 AM,08:04 PM,6,19,20,19,38,5,45,0.0,1008,24,10,247,31,california
2020-06-07,21,10,0.0,14.5,5,84,10:21 PM,07:19 AM,05:38 AM,08:05 PM,-3,14,16,14,46,0,31,0.0,1010,21,10,272,36,california
2020-06-08,25,11,0.0,14.5,5,76,11:11 PM,08:18 AM,05:38 AM,08:05 PM,-8,17,18,17,24,0,20,0.0,1016,25,10,150,17,california
2020-06-09,29,15,0.0,14.5,6,69,11:54 PM,09:20 AM,05:37 AM,08:06 PM,-8,22,22,23,13,0,15,0.0,1016,29,10,210,8,california
2020-06-10,33,19,0.0,14.5,7,61,No moonrise,10:21 AM,05:37 AM,08:06 PM,-6,26,26,26,15,0,13,0.0,1015,33,10,241,9,california
2020-06-11,34,21,0.0,14.5,7,54,12:30 AM,11:20 AM,05:37 AM,08:07 PM,-4,27,27,27,21,0,14,0.0,1014,34,10,232,15,california
2020-06-12,28,20,0.0,14.5,7,46,01:02 AM,12:17 PM,05:37 AM,08:07 PM,-4,25,25,24,34,2,17,0.0,1014,28,10,244,24,california
2020-06-13,25,12,0.0,14.5,5,38,01:30 AM,01:14 PM,05:37 AM,08:07 PM,2,19,19,19,26,2,37,0.0,1012,25,10,265,21,california
2020-06-14,29,14,0.0,14.5,6,31,01:57 AM,02:09 PM,05:37 AM,08:08 PM,1,21,21,21,17,0,28,0.0,1010,29,10,254,12,california
2020-06-15,31,17,0.0,14.5,6,23,02:23 AM,03:04 PM,05:37 AM,08:08 PM,3,23,23,24,21,15,28,0.0,1011,31,10,252,15,california
2020-06-16,29,16,0.0,14.5,6,16,02:50 AM,04:00 PM,05:38 AM,08:08 PM,3,22,22,22,31,1,29,0.0,1009,29,10,249,23,california
2020-06-17,29,16,0.0,14.5,6,8,03:19 AM,04:57 PM,05:38 AM,08:09 PM,2,22,22,23,19,0,27,0.0,1011,29,10,206,12,california
2020-06-18,32,18,0.0,14.5,7,1,03:50 AM,05:56 PM,05:38 AM,08:09 PM,-0,25,25,25,17,1,21,0.0,1010,32,10,204,12,california
2020-06-19,34,19,0.0,14.5,6,0,04:26 AM,06:55 PM,05:38 AM,08:09 PM,1,27,27,27,18,14,22,0.0,1010,34,10,214,11,california
2020-06-20,35,21,0.0,14.5,7,0,05:08 AM,07:55 PM,05:38 AM,08:09 PM,1,27,27,28,21,0,20,0.0,1011,35,10,243,14,california
2020-06-21,36,22,0.0,14.5,8,0,05:56 AM,08:53 PM,05:38 AM,08:10 PM,3,28,28,29,23,0,20,0.0,1010,36,10,253,15,california
2020-06-22,36,22,0.0,14.5,8,7,06:51 AM,09:47 PM,05:39 AM,08:10 PM,6,29,29,29,22,0,26,0.0,1011,36,10,220,14,california
2020-06-23,37,23,0.0,14.5,7,14,07:52 AM,10:35 PM,05:39 AM,08:10 PM,5,31,31,30,20,15,24,0.0,1010,37,10,219,13,california
2020-06-24,37,24,0.0,12.4,7,22,08:58 AM,11:18 PM,05:39 AM,08:10 PM,8,31,31,30,24,60,27,0.0,1007,37,10,227,16,california
2020-06-25,38,23,0.0,14.5,8,29,10:05 AM,11:56 PM,05:40 AM,08:10 PM,7,31,31,31,29,3,26,0.0,1006,38,10,243,19,california
2020-06-26,36,22,0.0,14.5,8,37,11:12 AM,No moonset,05:40 AM,08:10 PM,6,29,29,29,15,10,26,0.0,1008,36,10,209,10,california
2020-06-27,39,24,0.0,14.5,8,44,12:19 PM,12:30 AM,05:40 AM,08:10 PM,7,32,32,31,28,0,26,0.0,1007,39,10,237,19,california
2020-06-28,30,21,0.0,14.5,7,52,01:26 PM,01:03 AM,05:41 AM,08:10 PM,5,26,26,26,49,8,30,0.0,1004,30,10,231,34,california
2020-06-29,26,14,0.0,14.5,6,59,02:34 PM,01:36 AM,05:41 AM,08:10 PM,2,20,20,20,30,1,34,0.0,1009,26,10,229,21,california
2020-06-30,31,16,0.0,14.5,7,67,03:42 PM,02:09 AM,05:41 AM,08:10 PM,-0,24,24,24,16,0,23,0.0,1011,31,10,222,11,california
2020-07-01,32,19,0.0,14.5,7,72,04:51 PM,02:46 AM,05:42 AM,08:10 PM,3,26,26,26,32,0,25,0.0,1009,32,10,231,22,california
2020-07-02,32,18,0.0,14.5,7,79,06:00 PM,03:27 AM,05:42 AM,08:10 PM,1,25,25,25,29,0,23,0.0,1010,32,10,218,19,california
2020-07-03,34,18,0.0,14.5,7,86,07:07 PM,04:13 AM,05:43 AM,08:10 PM,-1,27,27,27,22,0,20,0.0,1013,34,10,217,15,california
2020-07-04,36,19,0.0,14.5,7,94,08:07 PM,05:05 AM,05:43 AM,08:10 PM,-3,28,28,28,22,0,15,0.0,1013,36,10,252,14,california
2020-07-05,36,20,0.0,14.5,8,100,09:01 PM,06:03 AM,05:44 AM,08:10 PM,-4,29,29,29,21,0,14,0.0,1011,36,10,263,14,california
2020-07-06,37,21,0.0,14.5,8,100,09:48 PM,07:04 AM,05:44 AM,08:09 PM,-5,29,29,29,23,0,12,0.0,1009,37,10,249,15,california
2020-07-07,35,19,0.0,14.5,7,85,10:26 PM,08:06 AM,05:45 AM,08:09 PM,-5,27,27,28,30,0,14,0.0,1009,35,10,250,20,california
2020-07-08,36,19,0.0,14.5,7,77,11:01 PM,09:07 AM,05:45 AM,08:09 PM,-3,28,28,28,26,0,15,0.0,1009,36,10,241,17,california
2020-07-09,37,19,0.0,14.5,8,70,11:31 PM,10:06 AM,05:46 AM,08:09 PM,-2,29,29,29,23,0,17,0.0,1009,37,10,231,14,california
2020-07-10,38,21,0.0,14.5,8,63,11:58 PM,11:03 AM,05:47 AM,08:08 PM,-1,29,29,30,19,2,15,0.0,1012,38,10,208,13,california
2020-07-11,40,23,0.0,14.5,8,55,No moonrise,11:59 AM,05:47 AM,08:08 PM,-1,33,33,32,23,4,14,0.0,1013,40,10,238,15,california
2020-07-12,41,27,0.0,14.5,9,48,12:24 AM,12:54 PM,05:48 AM,08:07 PM,3,35,35,34,26,4,15,0.0,1011,41,10,249,18,california
2020-07-13,37,25,0.0,14.5,8,41,12:51 AM,01:49 PM,05:48 AM,08:07 PM,-2,31,31,32,35,0,13,0.0,1009,37,10,239,23,california
2020-07-14,36,22,0.0,14.5,8,34,01:19 AM,02:45 PM,05:49 AM,08:07 PM,1,29,29,29,34,2,18,0.0,1010,36,10,227,22,california
2020-07-15,35,20,0.0,14.5,7,26,01:49 AM,03:43 PM,05:50 AM,08:06 PM,3,28,28,28,26,0,23,0.0,1010,35,10,216,16,california
2020-07-16,36,20,0.0,14.5,8,19,02:22 AM,04:42 PM,05:50 AM,08:06 PM,4,29,29,29,22,0,26,0.0,1010,36,10,211,14,california
2020-07-17,36,21,0.0,14.5,8,12,03:01 AM,05:43 PM,05:51 AM,08:05 PM,4,29,29,29,23,0,26,0.0,1012,36,10,218,15,california
2020-07-18,38,21,0.0,14.5,8,5,03:47 AM,06:41 PM,05:52 AM,08:05 PM,3,30,30,30,24,0,24,0.0,1012,38,10,221,16,california
2020-07-19,38,22,0.0,14.5,8,0,04:39 AM,07:38 PM,05:52 AM,08:04 PM,3,31,31,31,24,0,20,0.0,1011,38,10,252,16,california
2020-07-20,37,22,0.0,14.5,8,0,05:40 AM,08:29 PM,05:53 AM,08:04 PM,3,30,30,30,24,0,19,0.0,1010,37,10,258,16,california
2020-07-21,38,22,0.0,14.5,8,2,06:45 AM,09:15 PM,05:54 AM,08:03 PM,3,31,31,31,22,0,21,0.0,1008,38,10,235,14,california
2020-07-22,34,20,0.0,14.5,7,10,07:53 AM,09:56 PM,05:54 AM,08:02 PM,2,28,28,28,32,1,22,0.0,1008,34,10,227,22,california
2020-07-23,34,18,0.0,14.5,7,17,09:02 AM,10:32 PM,05:55 AM,08:02 PM,2,27,27,27,27,0,24,0.0,1009,34,10,228,17,california
2020-07-24,34,19,0.0,14.5,7,24,10:11 AM,11:06 PM,05:56 AM,08:01 PM,5,27,27,27,24,0,28,0.0,1009,34,10,221,15,california
2020-07-25,35,19,0.0,14.4,7,32,11:19 AM,11:39 PM,05:56 AM,08:00 PM,3,28,28,28,21,0,24,0.0,1010,35,10,222,13,california
2020-07-26,36,20,0.0,14.0,8,39,12:26 PM,No moonset,05:57 AM,07:59 PM,4,29,29,29,15,0,24,0.0,1011,36,10,202,9,california
2020-07-27,37,21,0.0,14.0,8,46,01:34 PM,12:11 AM,05:58 AM,07:59 PM,3,30,30,30,22,0,21,0.0,1010,37,10,225,14,california
2020-07-28,37,21,0.0,14.0,8,53,02:42 PM,12:46 AM,05:59 AM,07:58 PM,1,30,30,29,21,0,20,0.0,1010,37,10,196,13,california
2020-07-29,38,21,0.0,14.0,8,61,03:50 PM,01:25 AM,05:59 AM,07:57 PM,0,30,30,30,22,0,19,0.0,1010,38,10,221,14,california
2020-07-30,38,21,0.0,13.6,8,68,04:55 PM,02:08 AM,06:00 AM,07:56 PM,-2,31,31,30,22,0,17,0.0,1012,38,10,225,14,california
2020-07-31,40,24,0.0,11.6,8,72,05:57 PM,02:57 AM,06:01 AM,07:55 PM,2,33,33,33,25,0,15,0.0,1012,40,10,249,16,california
2020-08-01,39,23,0.0,11.6,8,82,06:53 PM,03:52 AM,06:02 AM,07:55 PM,-4,32,32,32,28,0,13,0.0,1012,39,10,268,18,california
2020-08-02,39,22,0.0,11.6,8,90,07:42 PM,04:51 AM,06:02 AM,07:54 PM,-6,31,31,31,28,0,10,0.0,1011,39,10,258,18,california
2020-08-03,39,22,0.0,11.6,8,97,08:23 PM,05:53 AM,06:03 AM,07:53 PM,-4,31,31,31,31,3,11,0.0,1011,39,10,271,20,california
2020-08-04,37,21,0.0,11.6,8,100,08:59 PM,06:54 AM,06:04 AM,07:52 PM,2,30,30,30,31,0,20,0.0,1010,37,10,247,19,california
2020-08-05,34,19,0.0,11.6,7,88,09:31 PM,07:54 AM,06:05 AM,07:51 PM,3,27,27,27,33,0,25,0.0,1009,34,10,241,21,california
2020-08-06,31,16,0.0,11.6,7,81,09:59 PM,08:52 AM,06:05 AM,07:50 PM,5,24,24,24,30,0,34,0.0,1009,31,10,229,19,california
2020-08-07,32,16,0.0,11.6,7,74,10:25 PM,09:49 AM,06:06 AM,07:49 PM,5,25,25,25,22,0,33,0.0,1011,32,10,221,14,california
2020-08-08,34,18,0.0,11.6,7,67,10:52 PM,10:44 AM,06:07 AM,07:48 PM,4,27,27,27,22,0,28,0.0,1013,34,10,218,14,california
2020-08-09,36,19,0.0,11.6,7,59,11:19 PM,11:39 AM,06:08 AM,07:47 PM,3,28,28,28,18,0,25,0.0,1012,36,10,210,11,california
2020-08-10,36,20,0.0,11.6,8,52,11:48 PM,12:34 PM,06:08 AM,07:46 PM,4,29,29,28,23,0,25,0.0,1011,36,10,223,15,california
2020-08-11,36,20,0.0,11.6,7,45,No moonrise,01:32 PM,06:09 AM,07:45 PM,4,28,28,28,27,0,25,0.0,1011,36,10,232,17,california
2020-08-12,37,20,0.0,11.6,8,38,12:19 AM,02:29 PM,06:10 AM,07:43 PM,1,30,30,29,26,0,20,0.0,1011,37,10,231,18,california
2020-08-13,37,23,0.0,10.4,7,30,12:55 AM,03:28 PM,06:11 AM,07:42 PM,4,30,30,30,18,26,21,0.5,1012,37,10,265,11,california
2020-08-14,38,24,0.0,11.6,8,23,01:37 AM,04:27 PM,06:11 AM,07:41 PM,7,31,31,31,15,7,24,0.0,1011,38,10,247,9,california
2020-08-15,41,28,0.0,11.6,9,16,02:26 AM,05:25 PM,06:12 AM,07:40 PM,7,35,35,35,14,13,20,0.0,1010,41,10,245,9,california
2020-08-16,41,28,0.0,11.6,9,8,03:23 AM,06:18 PM,06:13 AM,07:39 PM,8,35,35,35,14,7,22,0.0,1011,41,10,241,9,california
2020-08-17,42,28,0.0,11.6,9,1,04:26 AM,07:07 PM,06:14 AM,07:38 PM,8,36,36,35,18,18,22,0.0,1012,42,10,224,11,california
2020-08-18,41,28,0.0,11.6,8,0,05:34 AM,07:50 PM,06:14 AM,07:36 PM,8,35,35,35,18,18,21,0.1,1012,41,10,238,11,california
2020-08-19,40,28,0.0,11.6,8,0,06:44 AM,08:29 PM,06:15 AM,07:35 PM,8,33,33,34,21,27,22,0.2,1010,40,10,273,14,california
2020-08-20,39,26,0.0,11.6,8,6,07:56 AM,09:05 PM,06:16 AM,07:34 PM,1,32,32,33,29,3,14,0.0,1008,39,10,287,19,california
2020-08-21,40,26,0.0,11.6,8,13,09:06 AM,09:39 PM,06:17 AM,07:33 PM,2,33,33,33,28,7,15,0.0,1007,40,10,275,18,california
2020-08-22,38,26,0.0,11.6,8,20,10:16 AM,10:12 PM,06:17 AM,07:31 PM,6,32,32,32,25,25,21,0.0,1009,38,10,222,16,california
2020-08-23,36,23,0.0,11.6,7,28,11:25 AM,10:47 PM,06:18 AM,07:30 PM,11,30,30,29,23,13,35,0.1,1010,36,10,219,14,california
2020-08-24,36,23,0.0,11.6,8,35,12:34 PM,11:25 PM,06:19 AM,07:29 PM,9,31,31,30,24,14,32,0.0,1010,36,10,219,16,california
2020-08-25,37,24,0.0,11.6,8,42,01:43 PM,No moonset,06:20 AM,07:28 PM,7,32,32,31,25,1,26,0.0,1009,37,10,225,17,california
2020-08-26,38,23,0.0,11.6,8,50,02:49 PM,12:06 AM,06:20 AM,07:26 PM,5,31,31,31,24,0,25,0.0,1007,38,10,239,16,california
2020-08-27,37,22,0.0,11.6,8,57,03:52 PM,12:54 AM,06:21 AM,07:25 PM,5,30,30,30,22,0,26,0.0,1006,37,10,251,14,california
2020-08-28,35,23,0.0,11.6,8,64,04:48 PM,01:46 AM,06:22 AM,07:24 PM,-1,30,30,30,25,0,17,0.0,1008,35,10,236,17,california
2020-08-29,34,21,0.0,11.6,7,71,05:39 PM,02:43 AM,06:23 AM,07:22 PM,-3,27,27,28,23,0,15,0.0,1009,34,10,222,14,california
2020-08-30,34,19,0.0,11.6,7,79,06:21 PM,03:43 AM,06:23 AM,07:21 PM,-2,27,27,27,18,0,19,0.0,1009,34,10,211,11,california
2020-08-31,35,20,0.0,11.6,7,82,06:59 PM,04:44 AM,06:24 AM,07:19 PM,0,28,28,28,21,0,21,0.0,1008,35,10,220,13,california
2020-09-01,35,21,0.0,11.6,7,97,07:31 PM,05:44 AM,06:25 AM,07:18 PM,3,28,28,29,21,0,22,0.0,1010,35,10,220,12,california
2020-09-02,37,22,0.0,11.6,8,100,08:00 PM,06:42 AM,06:25 AM,07:17 PM,4,30,30,30,18,0,22,0.0,1013,37,10,244,12,california
2020-09-03,38,23,0.0,11.6,8,88,08:27 PM,07:40 AM,06:26 AM,07:15 PM,4,31,31,31,15,0,22,0.0,1013,38,10,240,9,california
2020-09-04,39,24,0.0,11.6,8,81,08:54 PM,08:35 AM,06:27 AM,07:14 PM,3,33,33,32,15,0,20,0.0,1012,39,10,233,9,california
2020-09-05,40,25,0.0,11.6,8,73,09:20 PM,09:31 AM,06:28 AM,07:12 PM,3,33,33,33,13,0,17,0.0,1014,40,10,218,8,california
2020-09-06,41,28,0.0,11.6,9,66,09:48 PM,10:26 AM,06:28 AM,07:11 PM,2,35,35,35,17,1,15,0.0,1013,41,10,242,9,california
2020-09-07,41,29,0.0,11.6,9,58,10:17 PM,11:22 AM,06:29 AM,07:10 PM,1,35,35,36,34,8,12,0.0,1008,41,10,269,20,california
2020-09-08,35,27,0.0,11.6,8,50,10:51 PM,12:19 PM,06:30 AM,07:08 PM,-4,30,30,31,38,0,11,0.0,1006,35,10,175,25,california
2020-09-09,29,16,0.0,11.6,6,43,11:30 PM,01:17 PM,06:31 AM,07:07 PM,-11,23,23,23,12,0,11,0.0,1013,29,10,98,8,california
2020-09-10,31,16,0.0,11.6,7,35,No moonrise,02:15 PM,06:31 AM,07:05 PM,-7,24,24,24,13,0,14,0.0,1015,31,10,137,8,california
2020-09-11,32,17,0.0,11.6,7,28,12:14 AM,03:12 PM,06:32 AM,07:04 PM,-3,25,25,25,9,0,19,0.0,1014,32,10,180,5,california
2020-09-12,34,19,0.0,11.6,7,20,01:07 AM,04:06 PM,06:33 AM,07:02 PM,-1,27,27,27,13,0,19,0.0,1012,34,10,225,7,california
2020-09-13,36,20,0.0,11.6,7,13,02:06 AM,04:56 PM,06:34 AM,07:01 PM,-1,28,28,29,13,0,17,0.0,1012,36,10,189,8,california
2020-09-14,35,20,0.0,11.6,7,5,03:12 AM,05:42 PM,06:34 AM,06:59 PM,-0,28,28,28,13,0,18,0.0,1013,35,10,206,8,california
2020-09-15,35,20,0.0,11.6,7,0,04:21 AM,06:22 PM,06:35 AM,06:58 PM,1,28,28,28,13,1,18,0.0,1015,35,10,220,9,california
2020-09-16,35,21,0.0,11.6,8,0,05:32 AM,06:59 PM,06:36 AM,06:56 PM,-3,28,28,28,15,2,14,0.0,1014,35,10,215,10,california
2020-09-17,35,18,0.0,11.6,7,0,06:44 AM,07:34 PM,06:37 AM,06:55 PM,-3,27,27,27,15,8,16,0.0,1013,35,10,215,10,california
2020-09-18,34,22,0.0,11.6,7,2,07:56 AM,08:08 PM,06:37 AM,06:54 PM,1,28,28,28,19,16,20,0.0,1012,34,10,254,13,california
2020-09-19,33,19,0.0,11.6,7,10,09:08 AM,08:43 PM,06:38 AM,06:52 PM,6,26,26,26,24,1,32,0.0,1011,33,10,259,16,california
2020-09-20,33,16,0.0,11.6,7,17,10:20 AM,09:22 PM,06:39 AM,06:51 PM,1,25,25,25,15,0,28,0.0,1011,33,10,213,9,california
2020-09-21,33,19,0.0,11.6,7,25,11:32 AM,10:03 PM,06:39 AM,06:49 PM,1,26,26,26,20,0,22,0.0,1011,33,10,213,13,california
2020-09-22,32,19,0.0,11.6,7,32,12:41 PM,10:49 PM,06:40 AM,06:48 PM,1,26,26,26,26,0,23,0.0,1014,32,10,237,17,california
2020-09-23,33,17,0.0,11.6,7,40,01:47 PM,11:42 PM,06:41 AM,06:46 PM,1,26,26,26,15,0,24,0.0,1015,33,10,236,9,california
2020-09-24,33,17,0.0,11.6,7,47,02:46 PM,No moonset,06:42 AM,06:45 PM,0,25,25,25,20,0,24,0.0,1013,33,10,263,13,california
2020-09-25,31,16,0.0,11.6,6,55,03:38 PM,12:37 AM,06:42 AM,06:43 PM,3,23,23,23,19,0,32,0.0,1012,31,10,258,12,california
2020-09-26,31,15,0.0,11.6,7,62,04:22 PM,01:37 AM,06:43 AM,06:42 PM,3,24,24,24,17,0,32,0.0,1012,31,10,255,10,california
2020-09-27,34,16,0.0,11.6,7,70,05:00 PM,02:37 AM,06:44 AM,06:40 PM,1,26,26,26,13,3,26,0.0,1011,34,10,156,9,california
2020-09-28,34,20,0.0,11.6,7,78,05:34 PM,03:37 AM,06:45 AM,06:39 PM,-1,27,27,28,19,0,19,0.0,1014,34,10,83,13,california
2020-09-29,34,18,0.0,11.6,7,85,06:03 PM,04:36 AM,06:46 AM,06:38 PM,-5,26,26,26,9,0,15,0.0,1016,34,10,150,5,california
2020-09-30,35,20,0.0,11.6,7,93,06:31 PM,05:33 AM,06:46 AM,06:36 PM,-2,28,28,28,13,0,17,0.0,1015,35,10,233,7,california
2020-10-01,36,20,0.0,11.6,7,97,06:57 PM,06:29 AM,06:47 AM,06:35 PM,-4,29,29,29,12,0,17,0.0,1015,36,10,220,7,california
2020-10-02,36,19,0.0,11.6,7,100,07:23 PM,07:25 AM,06:48 AM,06:33 PM,-3,29,29,28,13,0,17,0.0,1012,36,10,247,7,california
2020-10-03,35,18,0.0,11.6,7,89,07:50 PM,08:19 AM,06:49 AM,06:32 PM,-4,28,28,28,13,0,16,0.0,1011,35,10,239,7,california
2020-10-04,35,18,0.0,11.6,7,82,08:18 PM,09:16 AM,06:49 AM,06:30 PM,-3,27,27,27,14,0,17,0.0,1013,35,10,211,9,california
2020-10-05,34,18,0.0,10.2,6,74,08:50 PM,10:12 AM,06:50 AM,06:29 PM,-5,26,26,26,16,32,16,0.0,1015,34,10,232,10,california
2020-10-06,32,16,0.0,11.6,6,67,09:27 PM,11:09 AM,06:51 AM,06:28 PM,-5,24,24,25,13,16,16,0.0,1014,32,10,243,8,california
2020-10-07,31,17,0.0,11.6,7,60,10:08 PM,12:07 PM,06:52 AM,06:26 PM,-2,24,24,24,19,2,21,0.0,1011,31,10,226,13,california
2020-10-08,30,15,0.0,11.6,6,53,10:56 PM,01:03 PM,06:53 AM,06:25 PM,-1,23,23,23,22,3,25,0.0,1012,30,10,246,14,california
2020-10-09,27,13,0.0,11.6,6,45,11:52 PM,01:57 PM,06:54 AM,06:24 PM,2,20,21,20,24,9,34,0.0,1012,27,10,249,14,california
2020-10-10,26,14,0.0,11.6,6,38,No moonrise,02:48 PM,06:54 AM,06:22 PM,4,19,20,19,28,11,41,0.0,1012,26,10,247,18,california
2020-10-11,26,13,0.0,11.6,6,31,12:52 AM,03:34 PM,06:55 AM,06:21 PM,6,19,20,19,19,2,49,0.0,1014,26,10,237,10,california
2020-10-12,31,14,0.0,11.6,6,23,01:58 AM,04:15 PM,06:56 AM,06:20 PM,5,23,23,23,13,0,43,0.0,1015,31,10,229,8,california
2020-10-13,31,14,0.0,11.6,6,16,03:07 AM,04:52 PM,06:57 AM,06:18 PM,2,23,23,23,13,0,34,0.0,1016,31,10,255,8,california
2020-10-14,32,14,0.0,11.6,7,9,04:18 AM,05:28 PM,06:58 AM,06:17 PM,-0,24,24,24,11,0,27,0.0,1016,32,10,225,6,california
2020-10-15,33,15,0.0,11.6,7,2,05:30 AM,06:02 PM,06:59 AM,06:16 PM,-1,25,25,25,6,0,25,0.0,1015,33,10,155,4,california
2020-10-16,32,18,0.0,11.6,7,0,06:42 AM,06:37 PM,06:59 AM,06:15 PM,-2,26,26,26,12,7,19,0.0,1014,32,10,120,7,california
2020-10-17,33,16,0.0,11.1,7,0,07:56 AM,07:14 PM,07:00 AM,06:13 PM,-1,25,25,25,19,0,23,0.0,1012,33,10,267,12,california
2020-10-18,32,18,0.0,11.1,7,5,09:10 AM,07:54 PM,07:01 AM,06:12 PM,-2,25,25,25,27,1,20,0.0,1013,32,10,266,17,california
2020-10-19,32,15,0.0,11.1,7,13,10:23 AM,08:40 PM,07:02 AM,06:11 PM,-3,24,24,24,17,0,20,0.0,1013,32,10,251,10,california
2020-10-20,31,14,0.0,11.1,6,20,11:34 AM,09:32 PM,07:03 AM,06:10 PM,-4,24,24,23,13,0,21,0.0,1010,31,10,240,7,california
2020-10-21,30,13,0.0,11.1,6,27,12:38 PM,10:28 PM,07:04 AM,06:09 PM,-1,22,22,22,15,0,28,0.0,1008,30,10,245,10,california
2020-10-22,28,14,0.0,11.0,6,35,01:35 PM,11:29 PM,07:05 AM,06:07 PM,1,21,21,21,23,0,31,0.0,1009,28,10,239,14,california
2020-10-23,25,11,0.0,10.1,4,42,02:22 PM,No moonset,07:06 AM,06:06 PM,4,18,19,18,18,30,45,0.0,1012,25,10,221,11,california
2020-10-24,23,11,0.0,11.0,5,49,03:03 PM,12:30 AM,07:06 AM,06:05 PM,3,16,17,16,32,8,46,0.0,1012,23,10,232,19,california
2020-10-25,22,9,0.0,11.0,5,56,03:37 PM,01:31 AM,07:07 AM,06:04 PM,3,14,16,14,30,0,51,0.0,1011,22,10,244,18,california
2020-10-26,17,5,0.0,11.0,4,64,04:07 PM,02:30 AM,07:08 AM,06:03 PM,-17,10,12,10,25,5,20,0.0,1019,17,10,94,17,california
2020-10-27,19,4,0.0,10.9,4,71,04:35 PM,03:28 AM,07:09 AM,06:02 PM,-19,12,12,12,8,0,12,0.0,1020,19,10,157,4,california
2020-10-28,24,7,0.0,10.9,5,78,05:01 PM,04:23 AM,07:10 AM,06:01 PM,-7,16,16,16,8,0,26,0.0,1017,24,10,219,5,california
2020-10-29,25,8,0.0,10.9,5,85,05:27 PM,05:19 AM,07:11 AM,06:00 PM,-5,17,18,17,6,0,31,0.0,1016,25,10,181,4,california
2020-10-30,26,10,0.0,8.7,5,93,05:53 PM,06:14 AM,07:12 AM,05:59 PM,-7,18,18,18,8,0,26,0.0,1016,26,10,218,4,california
2020-10-31,26,9,0.0,8.7,5,97,06:21 PM,07:10 AM,07:13 AM,05:58 PM,-6,18,18,18,6,0,28,0.0,1017,26,10,144,3,california
2020-11-01,27,12,0.0,8.7,6,89,06:52 PM,08:06 AM,07:14 AM,05:57 PM,-7,20,21,20,11,20,21,0.0,1020,27,10,129,7,california
